1.41,-1.13,-5.76
1.3,-1.34,-5.46
1.4,-0.74,-5.2
1.05,1.82,-4.89
0.75,2.81,-5.1
0.5,2.91,-4.99
-0.06,2.11,-4.18
-0.61,0.32,-2.64
-0.9,-0.4,-1.78
-1.22,-1.24,-0.15
-1.22,-1.34,0.56
-1.22,-0.54,0.77
-0.87,0.59,0.6
-0.66,1.18,0.68
-0.41,1.63,0.88
0.24,1.88,2.46
0.4,1.55,3.28
0.47,1.12,3.95
0.79,0.48,5.29
0.96,0.32,5.93
1.15,0.38,6.53
1.24,0.46,6.66
1.2,0.46,6.63
1.07,0.55,6.23
0.76,0.86,4.44
0.62,0.81,4.11
0.46,0.61,4.3
0.38,0.26,4.68
0.09,-0.53,4.75
0.2,-0.33,4.11
0.3,0.28,3.02
0.47,1.24,1
0.47,0.38,-0.09
0.38,-1.03,-0.09
0.43,-1.45,-0.16
0.5,-1.33,-0.43
0.8,0.65,-3.54
0.93,1.51,-4.43
1.06,2.17,-4.88
1.39,1.84,-4.53
1.44,1.3,-3.82
1.53,0.7,-3.02
1.55,0.31,-2.4
1.6,0.07,-0.49
1.56,0.06,-0.1
1.57,0.15,0.02
1.58,0.47,0.12
1.51,1,-0.45
0.97,0.88,-1.78
0.7,0.67,-2.24
0.45,0.14,-2.38
0.32,-0.65,-2.35
-0.06,-1.52,-2.41
-0.08,-1.3,-2.61
-0.08,-1.3,-2.61
-0.09,-0.18,-2.61
-0.06,0,-2.31
-0.05,0.13,-1.72
-0.06,0.24,-0.95
-0.06,0.07,0.75
-0.16,-0.56,2.9
0.18,-0.85,5.45
0.29,-0.8,6.56
0.41,-0.66,7.49
0.05,0.17,7.9
-0.02,0.44,6.35
-0.13,0.67,4.42
-0.41,1.04,2.67
-0.46,0.83,0.57
-0.34,0.42,0.84
-0.22,-0.2,1.19
0.2,-1.25,1.6
0.97,-0.48,1.03
1.27,0.4,0.32
1.36,2.06,-2.2
1.38,2.35,-3.18
1.03,-0.86,-3.85
1.08,-1.81,-3.8
1.19,-1.61,-3.63
1.37,-0.39,-3.62
1.65,2.06,-5.81
1.51,2.3,-8.42
1.35,1.43,-8.93
0.7,-0.93,-8.7
-0.14,-2.81,-8.4
-0.48,-3.04,-8.57
-0.85,-1.66,-9.45
-0.92,-0.74,-9.17
-0.87,-0.12,-8.14
-0.77,0.29,-6.59
-0.46,0.35,-3.04
-0.36,0.32,-1.59
-0.26,0.2,-0.54
-0.36,-0.37,1.15
-0.42,-0.56,1.36
-0.4,-0.75,1.4
-0.31,-0.54,1.74
-0.18,-0.39,2.29
-0.04,0.22,3.42
0.11,1.14,4.38
0.21,1.44,5
0.26,1.74,5.6
0.02,1.47,5.88
-0.08,0.86,5.98
-0.09,0.19,6.26
-0.14,-0.38,6.47
-0.31,-1.08,7.4
-0.37,-0.97,8.02
-0.36,-0.85,8.49
0.04,-0.64,9.23
0.24,-0.14,9.07
0.47,1.82,6.06
0.47,1.82,6.06
0.5,2.16,3.48
0.22,1.88,2.31
-0.24,0.66,0.32
-0.24,0.66,0.32
-0.06,-0.91,-0.12
0.51,-2.27,-0.51
0.77,-2.36,-1.26
0.91,-1.96,-2.31
0.98,0.14,-4.86
0.93,0.44,-5.45
0.97,0.51,-5.88
1.06,0.57,-6.99
1.16,0.63,-7.93
1.53,1.3,-9.23
1.9,2.04,-8.39
1.87,2.01,-7.44
1.62,1.78,-6.95
0.27,0.21,-7.14
-0.04,-0.29,-7.89
-0.17,-0.2,-8.74
-0.21,0.2,-9
0.15,1.36,-8.04
0.35,1.91,-6.7
0.54,2.24,-4.95
0.67,2.2,-3.04
0.8,1.54,0.19
0.63,0.83,2.32
0.68,0,3.6
0.57,-0.09,3.58
0.45,-0.07,3.38
0.38,-0.14,3.16
0.33,-0.24,2.97
0.35,-0.1,3.01
0.34,0.16,3.24
0.31,0.37,3.65
0.31,0.67,5.27
0.31,0.53,5.86
0.29,0.34,6.49
0.33,0.11,7.14
0.33,0.18,7.1
0.35,0.24,7.13
0.36,0.21,7.23
0.33,0.25,7.38
0.28,0.26,7.46
0.04,-0.1,7.62
0.06,0,7.21
0.18,0.32,6.49
0.32,0.72,5.48
0.37,0.49,3.77
0.46,-0.56,2.79
0.48,-1.28,2.39
0.92,-1.25,1.29
1.36,-0.35,0.55
2.1,0.98,-1.06
1.97,1.48,-3.04
1.78,1.14,-4.17
1.55,0.69,-5.1
1.39,0.41,-6.05
0.71,0.3,-8.85
0.53,-0.02,-8.86
0.27,-0.93,-8.45
0.21,-1,-7.89
0.14,-0.79,-7.99
0.17,0.42,-8
0.12,0.9,-7.56
0.02,1.24,-6.97
0.12,0.73,-2.9
0.18,0.4,-1.34
0.25,0.11,0.11
0.26,-0.18,1.15
0.35,-0.71,2.47
0.43,-1.08,2.9
0.5,-1.3,3.06
0.57,-1.23,3.16
0.75,-0.67,2.9
0.87,-0.2,2.5
1.03,0.79,2.23
1.03,0.81,2.53
1.04,0.72,2.93
0.99,0.46,3.56
0.88,-0.97,5.66
0.89,-1.3,6.24
0.92,-1.44,6.64
1.11,-0.81,6.71
1.08,-0.7,6.49
0.94,-0.42,6.22
0.6,0.78,5.5
0.41,0.6,5.65
0.18,-0.09,5.73
0.08,-0.36,5.23
0.03,-0.71,3.65
0.12,-0.75,1.98
0.17,-0.4,1.41
0.25,0.26,0.76
0.32,0.96,0.03
0.67,1.55,-0.76
0.81,1.48,-0.79
0.94,0.99,-0.78
1.05,-0.32,-2.1
0.93,-0.25,-2.91
0.83,-0.06,-3.64
0.7,0.06,-4.3
0.41,0.54,-6.56
0.28,0.17,-7.94
0.45,-0.36,-8.17
0.69,-0.39,-7.59
0.91,-0.08,-7.19
1.07,0.46,-6.95
1.07,1.92,-6.88
0.98,2.25,-7.08
0.95,2.59,-6.98
0.94,2.68,-6
0.74,1.85,-3.27
0.61,1,-1.39
1.02,-2.02,2.45
1.28,-3.17,3.96
1.46,-3.66,5.55
1.26,-2.28,4.06
1.04,-1.5,2.96
0.87,-0.93,1.98
0.39,0.14,-0.02
0.31,-0.02,-0.09
0.29,-0.46,0.28
0.11,-1.16,1.95
0.07,-1.4,2.81
0.02,-1.57,3.57
0.01,-1.74,4.23
0.16,-1.69,5.53
0.26,-1.41,5.21
0.32,-0.99,4.79
0.35,-0.57,4.16
0.31,-0.37,4.12
0.3,-0.75,4.87
0.39,-0.48,4.67
0.39,-0.22,4.11
0.54,-0.15,3.4
1.01,0.17,1.79
1.13,0.48,1.71
1.15,0.68,1.56
1.11,-0.05,0.63
1.09,-1.1,-0.58
1.04,-1.48,-1.63
1.24,-1.37,-3.53
1.45,-0.71,-4.27
1.75,1.16,-5.84
1.7,2.68,-7.02
1.54,3.04,-7.15
1.34,3.01,-7.26
1.15,1.46,-4.61
1.18,0.24,-3
1.22,-0.69,-1.73
1.38,-1.28,-0.95
1.02,0.04,-0.91
0.49,0.47,-1.64
-0.22,0.06,-2.8
-0.32,-0.5,-3.02
-0.21,-1.11,-2.08
0.22,-1,-0.61
0.44,-1.01,0.07
0.69,-0.78,0.18
1.01,0.71,-1.08
1.06,0.89,-1.44
1.14,1,-1.81
1.21,1.08,-1.8
1.11,0.81,-0.91
0.94,-0.32,0.04
0.91,-1.32,1.32
1.04,-1.62,1.94
1.25,-1.71,2.25
1.16,-0.08,1.54
0.95,0.22,1.36
0.8,0.41,1.19
0.77,0.38,1.86
0.82,0.1,2.34
0.91,-0.29,2.99
1.03,-0.74,3.8
0.62,-1.68,5.32
0.49,-1.94,5.32
0.4,-1.99,4.77
0.33,-1.42,3.3
0.29,-1.02,2.05
0.17,-1.21,1.62
-0.01,-1.52,1.81
-0.08,-1.76,1.71
-0.04,-1.55,1.29
0.33,-0.21,-0.86
0.3,-0.24,-1.7
0.34,-0.44,-2.51
0.79,-1.67,-3.75
0.86,-1.48,-4.26
1.16,-1.15,-4.85
1.5,-0.59,-5.22
0.15,-1.04,-4.33
1.3,-0.54,-5.2
0.86,0.63,-3.35
1.99,0.71,-2.29
2.28,0.38,-2.06
1.34,0.54,-1.15
1.16,0.51,-1.3
1.18,0.61,-1.6
1.04,0.98,-2.37
0.97,1.17,-2.2
0.9,1.25,-1.54
0.39,1.24,-0.88
1.21,0.06,-0.16
1.04,-1.11,-0.12
0.92,-1.47,0.41
0.88,-1.59,1.73
0.95,-1.44,2.11
1,-1.12,2.34
0.97,-0.46,2.38
1.16,1.09,2.07
1.42,1.75,2.25
1.65,2.25,2.72
2.04,3.04,4.76
1.92,3.02,5.22
1.65,2.8,5.36
0.97,1.69,4.29
0.65,0.98,3.74
0.41,0.34,3.57
0.25,-0.29,3.61
0.01,-1.47,3.62
0,-1.71,3.48
0.01,-1.09,3.73
0.31,-0.9,4.62
0.51,-0.95,4.67
0.64,-0.96,4.33
0.73,-1.16,3.48
0.24,-0.1,0.02
0.08,0.54,-1.04
0.21,1.06,-2.63
0.39,0.88,-2.98
0.75,-0.02,-3.22
0.92,-0.44,-3.87
1.26,-0.62,-4.05
1.49,-0.71,-4.15
1.51,-0.74,-3.99
1.14,-0.71,-3.7
0.97,-0.65,-3.38
0.97,-0.7,-2.15
1.31,-0.89,-0.76
1.41,-0.81,-0.53
1.49,-0.59,-0.74
1.51,-0.23,-1.05
0.9,0.51,-1.52
0.72,0.58,-1.27
0.67,0.29,-0.46
0.97,-0.58,1.7
1.04,-1.26,1.7
0.89,-2.6,-0.79
0.1,-2.52,-3.66
-0.15,-1.93,-4.91
-0.36,-1.05,-6.06
-0.31,0.01,-6.66
0.41,1.78,-5.83
0.76,2.18,-4.65
0.95,2.27,-3.41
1.01,1.21,-0.65
1.05,0.54,0.21
1.23,-0.26,0.98
1.41,-0.99,1.31
1.54,-1.29,0.87
1.6,-0.6,0.66
1.35,0.58,0.53
1.15,1.02,0.44
1.31,0.9,0.88
1.6,-0.24,2.92
1.76,-0.51,3.8
2.02,-0.51,4.47
2.32,-0.44,4.66
2.58,-0.24,3.88
2.27,0.38,2.87
1.91,0.63,2.12
1.5,0.61,1.47
1.12,0.43,1.77
1.01,0.3,2.1
1.04,-0.14,2.97
1.11,-0.4,3.36
1.2,-0.62,3.39
1.19,-0.05,2.22
1.05,0.24,1.24
0.91,0.59,0.42
0.89,0.93,-0.39
1.07,0.92,-0.14
1.32,0.8,0.39
1.75,0.58,1.48
1.7,0.54,1.57
1.58,0.44,1.24
1.28,0.03,0.07
1.28,0.03,0.07
1.04,-0.53,-0.78
0.97,-0.81,-0.94
0.75,-1.28,-0.93
0.7,-1.43,-0.93
0.67,-1.55,-0.83
0.75,-1.63,-0.72
0.64,-1.43,-0.68
0.52,-1.21,-0.58
0.43,-0.9,-0.23
0.27,-0.99,-0.06
0.09,-0.96,-0.26
-0.1,-1.1,-1.39
0,-1.08,-2.17
0.14,-0.75,-2.82
1.01,1.26,-3.27
1.28,1.77,-2.76
1.58,2.26,-1.89
2.18,2.93,0.99
2.27,2.61,1.69
2.31,2.02,2.01
2.06,0.89,2
1.79,0.74,1.56
1.53,0.82,0.56
1.34,0.96,0.1
1.13,0.99,-0.02
1.01,1.1,-0.08
0.8,1,0.42
0.76,0.76,0.6
0.61,0.52,0.68
0.4,0.21,0.78
0.07,-0.95,1.65
0.18,-1.16,1.8
0.33,-1.2,1.83
0.58,-0.92,1.35
0.82,-0.56,0.42
0.47,-0.37,-0.12
0.41,-0.41,-0.25
0.35,-0.43,-0.34
0.49,-0.46,-0.42
0.82,-0.15,-0.28
1.06,0.06,-0.11
1.35,0.62,-0.2
1.31,1.21,-0.38
1.29,1.28,-0.42
1.29,1.13,-0.44
1.34,0.79,-0.34
1.72,-0.56,0.6
1.81,-0.84,0.89
1.86,-0.99,1.06
1.38,-0.6,0.08
0.99,-0.12,-0.82
0.62,0.41,-1.69
0.04,1.32,-3.01
-0.02,1.45,-3.15
0.14,1.23,-1.79
0.74,0.61,0.54
1.17,0.01,1.15
1.48,-0.81,1.23
1.67,-1.5,0.99
1.64,-1.99,-0.35
1.4,-1.51,-1.5
1.11,-0.71,-2.48
0.98,0.1,-2.79
1.3,1.14,-1.86
1.45,1.1,-1.24
1.49,0.48,-0.3
1.54,-1.08,0.56
1.64,-1.75,0.75
1.73,-2.13,0.68
1.69,-2.06,-0.23
1.52,-1.48,-1.15
1.48,-0.74,-1.99
1.39,0.09,-2.62
1.18,1.39,-3
1.19,1.6,-2.79
1.31,1.28,-2.37
1.47,0.71,-1.79
1.82,-0.57,0.11
1.98,-0.75,0.74
2.06,-0.97,1.15
1.97,-1.51,1.78
1.5,-1.82,2.12
1.36,-1.94,2.2
1.28,-1.94,1.97
1.3,-1.68,1.76
1.58,-0.18,0.76
1.6,0.35,0.48
1.51,0.81,0.3
1.23,0.99,0.14
0.8,0.22,-0.16
0.92,-0.22,-0.04
1.02,-0.63,0.15
1.34,-0.92,0.02
1.32,-0.79,-0.27
1.1,0.15,-0.66
0.96,1.04,-0.44
1.07,0.9,-0.26
1.23,0.52,0.06
1.39,-1.04,0.45
1.31,-1.51,-0.12
1.11,-1.83,-0.89
0.58,-2.18,-1.9
0.33,-2.23,-2.03
0.22,-2.16,-1.38
0.47,-2,-0.45
0.63,-1.73,-0.28
0.69,-1.35,-0.41
0.77,0.21,-1.9
0.73,0.9,-2.43
0.66,1.49,-2.78
0.72,1.86,-1.26
0.84,1.5,-0.21
1.06,0.91,0.64
1.18,0.42,1.43
1.39,-0.44,2.78
1.39,-0.61,2.61
1.33,-0.63,1.81
1.26,-0.59,1.24
1.18,-0.17,0.08
1.14,0.53,-0.16
1.21,0.64,0.02
1.32,0.68,0.24
1.63,0.27,1.16
1.66,0.02,1.51
1.71,-0.2,1.82
1.7,-0.3,2.15
1.76,-0.81,1.99
1.66,-0.88,1.33
1.55,-0.86,0.73
1.34,-0.59,-0.27
1.32,-0.45,-0.58
1.23,-0.14,-0.34
1.26,-0.16,-0.18
1.26,-0.18,-0.15
1.28,-0.22,-0.32
1.54,-0.34,-0.02
1.66,-0.32,0.12
1.8,-0.27,0.16
1.93,-0.19,0.16
2.08,0.26,-0.02
1.97,0.78,-0.26
1.82,1.05,-0.29
1.34,1.29,-0.41
1.24,0.81,-0.57
1.21,0.45,-0.73
0.9,-0.64,-1.54
0.74,-1.16,-2.05
0.44,-2.12,-2.1
0.51,-2.15,-1.75
0.68,-2.09,-1.39
0.93,-1.86,-1.23
0.92,-0.12,-2.2
0.81,0.47,-2.69
0.75,0.96,-2.97
0.75,0.96,-2.97
0.59,1.39,-2.52
0.53,1.14,-1.8
0.49,0.69,-1.03
0.54,-0.41,0.41
0.5,-1.32,1.86
0.43,-1.62,2.44
0.42,-1.5,2.28
0.48,-1.35,1.88
0.58,-1.22,1.31
0.69,-0.05,-0.28
0.71,0.4,-0.55
0.76,0.76,-0.61
0.98,1.05,0.02
0.89,0.64,1.29
0.67,0.25,1.65
0.35,-0.56,2.08
0.29,-0.93,2.04
0.16,-1.4,1.97
0.32,-1,1.62
0.58,-0.58,1.46
0.82,-0.26,1.57
0.95,-0.08,1.73
1.06,-0.19,2.13
0.97,-0.36,2.13
0.91,-0.63,1.87
0.96,-1.12,1.15
1.1,-1.28,0.01
1.14,-1.19,-0.38
1.18,-0.93,-0.6
1.24,-0.88,-0.53
1.3,-0.93,-0.42
1.31,-1.14,-0.4
1.35,-1.24,-0.53
1.33,-1.28,-0.66
1.31,-1.24,-0.88
1.05,-0.97,-1.6
0.93,-0.84,-1.99
0.8,-0.69,-2.45
0.59,-0.35,-2.91
0.58,-0.39,-2.8
0.89,-0.79,-1.39
1,-0.78,-1.11
1.03,-0.64,-1.06
0.98,-0.35,-1.11
0.78,0.42,-1.27
0.67,0.76,-1.19
0.32,1.18,-0.98
0.12,0.93,-0.27
0.08,0.43,0.03
0.05,-0.06,0.51
0.09,-1.25,1.81
0.22,-1.53,2.04
0.36,-1.69,2.05
0.49,-1.3,1.48
0.49,-1.04,1.18
0.61,-0.63,1.1
1.01,-0.45,1.39
1.13,-0.4,1.54
1.21,-0.48,1.78
1.32,-1.24,2.34
1.38,-1.62,2.6
1.46,-1.96,2.87
1.62,-2.21,3.02
1.65,-2.24,2.39
1.6,-1.77,1.72
1.45,-1.22,1.21
1.27,-0.66,0.85
0.97,-0.24,0.67
0.7,-0.45,0.79
0.66,-0.89,0.4
0.69,-0.94,0.04
0.81,-0.97,-0.38
0.67,0.64,-1.1
1.41,1.37,-2.17
0.59,1.11,-1.84
0.41,-0.02,-0.63
0.56,-0.98,0.19
0.97,-1.64,0.13
0.91,-1.89,-0.1
0.69,-2.18,-0.29
0.64,-2.42,-0.53
0.59,-2.13,-1.59
0.5,-1.06,-2.93
0.59,-0.58,-3.46
0.6,0.37,-3.52
0.62,0.45,-3.29
0.87,-0.38,-2.09
1.08,-0.57,-1.87
1.25,-0.52,-2.03
1.27,-0.32,-2.45
1.06,0.19,-3.24
0.96,0.25,-3.29
0.87,-0.1,-3.15
0.55,-1.24,-2.69
0.34,-1.72,-2.38
0.1,-2.26,-1.71
0.12,-2.38,-0.76
0.26,-2.34,-0.31
0.44,-2.25,0.07
0.65,-2.1,0.51
0.86,-1.29,1.95
0.86,-1.29,1.95
1.19,-0.68,2.48
1.19,-0.5,2.39
1.23,-0.12,2.03
1.28,0.09,1.67
0.91,-0.07,1.55
0.85,-0.17,1.65
0.85,-0.36,1.99
0.86,-0.89,2.98
0.78,-1.13,3.36
0.74,-1.51,3.5
0.67,-1.54,2.82
0.6,-1.28,2.22
0.51,-1.06,1.61
0.31,-1.24,0.21
0.28,-1.53,-0.01
0.31,-1.89,-0.18
0.41,-2.39,-0.68
0.52,-2.46,-1.02
0.51,-2.35,-1.34
0.45,-2.06,-1.65
0.52,-1.02,-1.87
0.62,-0.48,-1.84
0.84,0.13,-1.56
0.96,-0.03,-1.31
1.03,-0.25,-1.39
1.03,-0.4,-1.53
1,-0.51,-1.78
0.6,-0.55,-2.4
0.63,-0.81,-2.5
0.97,-1.11,-1.99
1.2,-1.29,-1.71
1.18,-1.72,-1.58
1.3,-1.39,-1.44
1.37,-1.2,-1.08
1.19,-0.89,-0.8
1.06,-0.46,-0.5
0.76,0.2,-0.27
0.68,0.16,-0.27
0.63,0.13,-0.15
0.83,0.06,0.5
0.97,0,0.75
1.12,-0.04,1.04
1.23,-0.07,1.34
1.17,0,2
1.05,-0.06,2.09
0.94,-0.14,2.11
0.77,-0.63,2.27
0.75,-1.08,2.45
0.92,-0.92,3.15
0.95,-0.68,3.18
0.97,-0.33,3.01
0.92,0.09,2.41
0.94,0,2.13
0.95,-0.14,1.88
0.94,-0.21,1.69
0.94,-0.04,0.53
0.85,-0.09,0.12
0.75,-0.21,-0.28
0.69,-0.79,-1.05
0.71,-1.47,-1.17
0.85,-1.56,-0.88
0.86,-1.23,-0.24
0.76,-1,0
0.4,-0.14,-1
0.39,0.01,-1.49
0.35,0,-1.92
0.43,-0.29,-2.64
0.4,-0.35,-2.55
0.37,-0.39,-2.42
0.26,-0.34,-2.16
-0.03,-0.36,-1.37
-0.02,-0.94,-0.85
-0.01,-1.36,-0.87
-0.11,-1.91,-1.41
-0.19,-2.06,-1.78
-0.17,-2.15,-2.37
-0.07,-1.64,-2.25
-0.11,-1.2,-1.99
-0.13,-0.9,-1.7
0.03,-0.08,-0.97
0.13,0.1,-0.79
0.27,0.24,-0.53
0.67,0.31,0
0.74,0.19,0.41
0.76,0.11,0.64
0.8,-0.48,1.38
0.83,-0.84,1.92
0.98,-1.19,2.62
0.97,-0.94,2.12
0.91,-0.61,1.62
0.84,-0.31,1.14
0.65,-0.56,0.89
0.62,-0.69,1.21
0.65,-0.87,1.7
0.68,-1.14,2.83
0.85,-1.27,3.58
0.9,-1.19,3.33
0.78,-0.8,1.76
0.66,-0.61,0.87
0.51,-0.37,-0.35
0.57,-0.5,-0.66
0.63,-0.68,-0.51
0.78,-0.74,-0.29
0.96,-0.87,-0.06
1,-1.04,-0.13
0.91,-0.99,-0.33
0.84,-0.85,-0.62
0.83,-0.71,-1
0.74,-0.65,-1.61
0.79,-0.74,-1.55
0.84,-0.93,-1.48
0.75,-0.87,-1.43
0.69,-0.84,-1.32
0.58,-0.89,-1.33
0.68,-0.89,-0.85
0.89,-0.9,-0.42
1.06,-0.8,0.01
1.47,-0.36,0
1.56,-0.16,-0.23
1.51,0.15,-0.35
1.47,0.44,-0.33
1.49,1.42,-0.08
1.46,1.42,0.05
1.39,1.46,0
1.36,1.09,-0.24
1.34,1.05,-0.1
1.44,0.46,0.49
1.39,0.23,0.67
1.37,0.04,0.78
1.31,-0.22,0.76
1.14,-0.33,0.79
1.11,-0.21,0.8
1.04,0.01,0.94
0.86,0.4,1.09
0.84,0.5,1.19
0.95,0.49,1.37
1.03,0.45,1.55
0.99,0.11,1.83
0.97,-0.57,2.27
0.94,-0.83,2.42
0.88,-0.81,2.07
0.88,-0.62,1.6
0.86,-0.36,1
0.66,0.32,-0.77
0.65,0.3,-0.83
0.68,0.18,-0.67
0.67,-0.19,-0.18
0.61,-0.43,0.05
0.7,-0.66,0.29
0.77,-0.78,0.47
0.68,-0.03,0.43
0.68,0.27,0.25
0.67,0.66,-0.09
0.75,1.2,-0.83
0.72,1.22,-1.14
0.82,0.91,-1.55
0.75,0.44,-1.58
0.68,0.2,-1.54
0.68,-0.18,-1.29
0.72,-1.2,-0.03
0.76,-1.52,0.28
0.8,-1.64,0.16
0.63,-1.06,-1.41
0.5,-0.69,-2.28
0.4,-0.59,-2.92
0.34,-0.38,-3.19
0.31,-0.15,-3.02
0.4,-0.6,-1.23
0.51,-0.92,-0.13
0.66,-1.16,1.26
0.67,-1.04,1.62
0.62,-0.85,1.64
0.56,-0.69,1.25
0.32,0.04,0.45
0.26,0.19,0.07
0.2,0.21,-0.22
0.16,0.09,-0.51
0.12,-0.27,-0.03
0.18,-0.5,0.42
0.51,-0.95,1.3
0.53,-1.04,1.68
0.56,-1.05,2.05
0.55,-0.95,2.38
0.43,-0.73,2.45
0.35,-0.49,1.65
0.3,0.47,-0.24
0.11,0.8,-1.04
0,0.68,-1.26
0,0.47,-1.25
0.15,-0.51,-0.86
0.25,-0.92,-0.52
0.32,-1.2,-0.19
0.32,-1.48,0.3
0.22,-1.4,0.4
0.19,-1.32,0.39
0.33,-1.34,-0.1
0.23,-0.98,-0.65
0.23,-0.57,-0.99
0.33,-0.2,-1.23
0.29,0.2,-1.49
0.31,-0.04,-1.02
0.43,-0.33,-0.35
0.54,-0.7,0.39
0.23,-0.29,-0.79
0,0.08,-1.85
-0.3,0.49,-3.51
-0.34,0.55,-3.84
0.45,0.16,-1.44
0.7,0.13,-0.55
0.89,0.21,0.15
1.01,0.31,0.95
0.96,0.85,2.32
0.48,1.28,2.6
0.31,1.24,2.09
0.09,0.83,0.5
-0.05,0.6,-0.18
-0.13,0.42,-0.57
-0.06,-0.16,-0.52
0.1,-0.45,0.2
0.27,-0.68,1.04
0.42,-0.74,1.29
0.35,-0.45,0.85
0.22,0.15,-0.35
0.22,0.68,-1.24
0.17,0.97,-1.65
0.1,1.12,-1.91
0.05,1.12,-1.95
0.06,0.94,-0.94
0.04,0.66,-0.16
0.12,0.12,0.73
0.22,-0.49,1.54
0.48,-1.34,2.4
0.39,-1.08,1.72
0.32,-0.5,0.78
0.03,0.69,-0.91
-0.15,1.19,-1.27
-0.24,1.43,-1.29
-0.22,1.73,-0.52
-0.29,1.74,-0.07
-0.32,1.5,0.1
-0.39,1.11,0.04
-1.03,0.08,-0.48
-1.05,-0.12,-0.55
-1.07,-0.22,-0.65
-1.1,-0.29,-0.49
-1.1,-0.02,-0.35
-1.1,0.41,-0.07
-1.04,0.86,0.28
-0.88,1.81,1.03
-0.83,2.15,1.24
-0.82,2.57,1.36
-0.69,2.14,1.3
-0.64,1.58,1.16
-0.66,1.08,1.03
-0.78,0.53,0.89
-0.7,0.61,0.5
-0.61,0.95,0.22
-0.33,1.78,-0.63
-0.27,2.15,-1
-0.23,2.59,-1.41
-0.16,2.24,-1.39
-0.08,1.76,-1.08
0,1.09,-0.68
0.57,-0.95,-0.02
0.72,-1.37,0.1
0.85,-1.5,0.14
1.09,-1.43,0.15
1.38,-0.12,-0.32
1.42,0.12,-0.31
1.45,0.27,-0.05
1.38,0.13,0.19
1.2,-0.08,0.19
1.2,-0.11,-0.17
1.18,-0.04,-0.18
1.39,-0.21,-0.02
1.55,0.16,0.17
1.72,0.38,0.32
1.87,0.51,0.43
1.93,1.42,0.24
1.91,1.73,-0.25
1.79,2.04,-0.58
1.58,2.16,-0.76
1.09,1.42,-0.55
0.89,0.89,-0.4
0.56,-0.31,-0.26
0.44,-0.72,-0.27
0.36,-1.06,-0.06
0.42,-0.74,-0.2
0.48,-0.61,-0.23
0.58,-0.35,-0.27
0.6,0.04,-0.48
0.75,0.68,-0.4
0.86,0.61,-0.08
1.05,0.55,0.22
1.51,0.57,0.8
1.6,0.71,0.93
1.65,0.82,1.08
1.66,1.36,0.88
1.47,2.11,0.42
1.33,2.29,0.24
1.3,2.31,0.02
1.21,2.26,-0.05
0.92,0.96,0.08
0.84,0.68,0.03
0.78,0.4,-0.14
0.69,0.07,-0.32
0.85,-0.82,-0.3
1.02,-0.96,-0.02
1.2,-1.04,0.29
1.54,-1.02,0.36
1.92,-0.85,-0.04
2.08,-0.83,-0.06
2.39,-0.57,-0.05
2.55,-0.39,-0.21
2.8,0.32,-0.35
2.85,0.45,-0.23
2.86,0.47,0.04
2.84,0.46,0.28
2.68,0.14,0.62
2.51,-0.48,0.5
2.44,-0.83,0.42
2.33,-1.45,0.16
2.31,-1.61,-0.03
2.18,-1.77,-0.39
2.12,-1.56,-0.86
2.1,-1.23,-0.95
2.04,-0.86,-1.08
1.9,0.23,-1.24
1.73,0.49,-1.16
1.62,0.54,-1.05
1.55,0.09,-0.79
1.54,-0.29,-0.82
1.57,-1.03,-1.19
1.57,-1.03,-1.19
1.64,-0.87,-1.08
1.52,-0.51,-0.75
1.42,-0.11,-0.33
1.42,0.26,0.38
1.53,-0.21,0.66
1.51,-0.31,0.68
1.67,-0.3,0.95
1.43,-0.15,0.78
1.21,0.04,0.68
0.73,-0.19,-0.48
0.7,-0.53,-0.5
0.7,-0.84,-0.37
0.69,-1.35,-0.26
0.83,-1.92,0.06
0.98,-2.16,0.1
0.98,-1.98,-0.41
0.94,-1.65,-0.5
0.84,-1.15,-0.86
0.89,-0.84,-1.01
0.83,-0.92,-1.18
0.77,-1.1,-1.31
0.68,-1.42,-1.7
0.5,-1.9,-2.24
0.48,-2.03,-2.2
0.38,-2.04,-2.01
0.27,-1.89,-1.52
-0.01,-1.39,0.18
-0.29,-1.41,0.73
-0.25,-2.03,1.23
-0.17,-2.27,1.09
-0.09,-2.32,0.74
-0.03,-2.31,0.09
0.17,-1.74,-0.83
0.28,-1.33,-1.17
0.35,-0.89,-1.17
0.37,-0.48,-0.74
0.67,-0.45,0.41
0.8,-1.15,0.6
0.92,-1.95,0.89
1.19,-3.35,1.14
0.97,-3.75,0.85
0.9,-3.61,0.76
0.52,-3.07,0.05
0.44,-2.96,-0.23
0.97,-3.14,0.77
1.29,-3.4,1.45
1.74,-3.73,2.24
2.13,-3.79,2.77
2.82,-3.32,3.02
2.96,-2.32,2.77
3.19,-1.26,2.01
3.32,-0.27,0.94
2.98,1.3,-1.56
2.97,1.91,-1.94
2.95,2.34,-1.74
2.94,2.66,-0.63
2.97,2.42,0.05
2.83,1.8,1.17
2.36,0.44,1.1
1.74,0.26,0.59
1.22,0.08,0
1.06,-1.02,-0.09
1.1,-1.32,0.3
0.99,-1.22,0.54
0.67,0.05,0.38
0.84,1.34,-0.24
0.93,1.67,-0.58
1.05,1.77,-1.51
0.92,1.8,-1.83
0.81,1.84,-2.16
2.25,0.24,1.82
0.93,0.12,-1.02
-0.47,-3.04,-1.04
